filename	query	DonorMC	ReceptorMC	format	pattern
Selaginella_moellendorffii-100345	Selaginella_moellendorffii-100345	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Selaginella_moellendorffii-103384	Selaginella_moellendorffii-103384	Opisthokonta	Archaeplastide	nexus	multiple_MC
Selaginella_moellendorffii-138833	Selaginella_moellendorffii-138833	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Selaginella_moellendorffii-270650	Selaginella_moellendorffii-270650	Prokaryota	Archaeplastide	nexus	multiple_MC
Selaginella_moellendorffii-37065	Selaginella_moellendorffii-37065	Opisthokonta	Archaeplastide	nexus	multiple_MC
Selaginella_moellendorffii-402353	Selaginella_moellendorffii-402353	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Selaginella_moellendorffii-403783	Selaginella_moellendorffii-403783	Opisthokonta	Archaeplastide	nexus	iHGT
Selaginella_moellendorffii-404882	Selaginella_moellendorffii-404882	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Selaginella_moellendorffii-405641	Selaginella_moellendorffii-405641	Prokaryota	Archaeplastide	nexus	iHGT
Selaginella_moellendorffii-405826	Selaginella_moellendorffii-405826	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Selaginella_moellendorffii-407052	Selaginella_moellendorffii-407052	Prokaryota	Archaeplastide	nexus	multiple_MC
Selaginella_moellendorffii-407288	Selaginella_moellendorffii-407288	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Selaginella_moellendorffii-407912	Selaginella_moellendorffii-407912	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Selaginella_moellendorffii-408665	Selaginella_moellendorffii-408665	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Selaginella_moellendorffii-413222	Selaginella_moellendorffii-413222	Prokaryota	Archaeplastide	nexus	multiple_MC
Selaginella_moellendorffii-421387	Selaginella_moellendorffii-421387	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Selaginella_moellendorffii-431924	Selaginella_moellendorffii-431924	Prokaryota	Archaeplastide	nexus	iHGT
Selaginella_moellendorffii-79756	Selaginella_moellendorffii-79756	Opisthokonta	Archaeplastide	nexus	iHGT
Selaginella_moellendorffii-98236	Selaginella_moellendorffii-98236	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
OG5_131873_AAG29097.1	AAG29097.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_136083_BAF10439.1	BAF10439.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_163173_CAA0386823.1	CAA0386823.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_137456_KAG0582805.1	KAG0582805.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_171000_KAG2448050.1	KAG2448050.1	Prokaryota	Archaeplastide	nexus	iHGT
OG5_153241_NP_001321924.1	NP_001321924.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_164368_NP_172409.1	NP_172409.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_164059_NP_188997.1	NP_188997.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_149797_NP_189303.1	NP_189303.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_155952_NP_195112.2	NP_195112.2	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_144431_NP_195691.4	NP_195691.4	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_163659_NP_567173.3	NP_567173.3	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_150096_NP_974835.1	NP_974835.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_154999_OAP12132.1	OAP12132.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_131696_PNR48466.1	PNR48466.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_161978_PNR53814.1	PNR53814.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_153406_XP_001690237.2	XP_001690237.2	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_172581_XP_001692177.2	XP_001692177.2	Prokaryota	Archaeplastide	nexus	iHGT
OG5_132080_XP_001696945.1	XP_001696945.1	Prokaryota	Archaeplastide	nexus	iHGT
OG5_160163_XP_001698079.2	XP_001698079.2	Prokaryota	Archaeplastide	nexus	iHGT
OG5_163261_XP_002522026.2	XP_002522026.2	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_149457_XP_002531585.1	XP_002531585.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_161533_XP_002949188.1	XP_002949188.1	Prokaryota	Archaeplastide	nexus	iHGT
OG5_163932_XP_003084365.1	XP_003084365.1	Prokaryota	Archaeplastide	nexus	iHGT
OG5_160488_XP_015634220.1	XP_015634220.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_142333_XP_024356546.1	XP_024356546.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_131675_XP_024357499.1	XP_024357499.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_164435_XP_024357626.1	XP_024357626.1	Prokaryota	Archaeplastide	nexus	iHGT
OG5_131049_XP_024358144.1	XP_024358144.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_139533_XP_024358740.1	XP_024358740.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_134491_XP_024359266.1	XP_024359266.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_136476_XP_024359522.1	XP_024359522.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_164496_XP_024359700.1	XP_024359700.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_147141_XP_024360035.1	XP_024360035.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_164717_XP_024361115.1	XP_024361115.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_144998_XP_024361348.1	XP_024361348.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_141558_XP_024361580.1	XP_024361580.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_137382_XP_024361812.1	XP_024361812.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_150398_XP_024361899.1	XP_024361899.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_144960_XP_024361934.1	XP_024361934.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_152385_XP_024366475.1	XP_024366475.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_131515_XP_024367899.1	XP_024367899.1	Prokaryota	Archaeplastide	nexus	iHGT
OG5_139531_XP_024368483.1	XP_024368483.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_169867_XP_024368531.1	XP_024368531.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_141283_XP_024369294.1	XP_024369294.1	Prokaryota	Archaeplastide	nexus	iHGT
OG5_159716_XP_024369321.1	XP_024369321.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_132925_XP_024370076.1	XP_024370076.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_164340_XP_024370518.1	XP_024370518.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_152555_XP_024370540.1	XP_024370540.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_150337_XP_024371645.1	XP_024371645.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_130126_XP_024373493.1	XP_024373493.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_141293_XP_024374590.1	XP_024374590.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_129982_XP_024374836.1	XP_024374836.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_147249_XP_024374958.1	XP_024374958.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_138075_XP_024375294.1	XP_024375294.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_147212_XP_024377028.1	XP_024377028.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_141642_XP_024377271.1	XP_024377271.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_144897_XP_024378705.1	XP_024378705.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_163665_XP_024380398.1	XP_024380398.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_140199_XP_024384642.1	XP_024384642.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_136213_XP_024387187.1	XP_024387187.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_159898_XP_024390285.1	XP_024390285.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_131894_XP_024390761.1	XP_024390761.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_131740_XP_024391652.1	XP_024391652.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_137068_XP_024394222.1	XP_024394222.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_150399_XP_024394253.1	XP_024394253.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_134566_XP_024394671.1	XP_024394671.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_153251_XP_024397017.1	XP_024397017.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_140466_XP_024398222.1	XP_024398222.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_160425_XP_024398307.1	XP_024398307.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_132920_XP_024398705.1	XP_024398705.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_156555_XP_024398771.1	XP_024398771.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_136946_XP_024399318.1	XP_024399318.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_147229_XP_024400518.1	XP_024400518.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_156559_XP_024402087.1	XP_024402087.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_141641_XP_024403015.1	XP_024403015.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_132565_XP_024403563.1	XP_024403563.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_131993_XP_024403692.1	XP_024403692.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_169929_XP_024403967.1	XP_024403967.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_152561_XP_042924949.1	XP_042924949.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_164913_XP_042927555.1	XP_042927555.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_171013_XP_052168344.1	XP_052168344.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
OG5_135385_YP_539008.1	YP_539008.1	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
